TALLY_ENTRY_ID,RECON_INST,TRANS_PRODUCT_CODE,TRANS_EVENT_CODE,DIRECTION,IS_AUTO_OPEN,EXT_PROPERTY,ACCOUNT_TYPE,OPERATOR,MEMO,GMT_CREATE,GMT_MODIFIED
"2016091300001319","3008","340010010034","16004","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001320","3008","340010010033","16001","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001321","3008","340010010033","16002","D","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001322","3008","340010010033","16002","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001323","3008","340010010033","16003","D","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001324","3008","340010010033","16003","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001325","3008","340010010033","16004","D","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001326","3008","340010010033","16004","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001327","3008","340010010032","16001","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001328","3008","340010010032","16002","D","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001329","3008","340010010032","16002","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001330","3008","340010010032","16003","D","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001331","3008","340010010032","16003","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001332","3008","340010010032","16004","D","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016091300001333","3008","340010010032","16004","C","F",,"INNERTRANS","三秀",,"2016-09-13 20:34:24","2016-09-13 20:34:24"
"2016092000001335","3008","340010010031","14002","D","F",,"INNERTRANS","OPERATOR_DAEMON",,"2016-09-20 18:27:27","2016-09-20 18:27:27"
"2016092000001336","3008","340010010029","07004","D","F",,"INNERTRANS","OPERATOR_DAEMON",,"2016-09-20 18:27:27","2016-09-20 18:27:27"
"2016092000001337","3008","340010010031","07002","C","F",,"INNERTRANS","OPERATOR_DAEMON",,"2016-09-20 18:27:27","2016-09-20 18:27:27"
"2016092000001338","3008","340010010031","07003","D","F",,"INNERTRANS","OPERATOR_DAEMON",,"2016-09-20 18:27:27","2016-09-20 18:27:27"
"2016092000001339","3008","340010010030","07004","D","F",,"INNERTRANS","OPERATOR_DAEMON",,"2016-09-20 18:27:27","2016-09-20 18:27:27"
"2016092000001340","3008","340010010029","07003","D","F",,"INNERTRANS","OPERATOR_DAEMON",,"2016-09-20 18:27:27","2016-09-20 18:27:27"
"2016092000001341","3008","340010010029","07002","C","F",,"INNERTRANS","OPERATOR_DAEMON",,"2016-09-20 18:27:27","2016-09-20 18:27:27"
"2016092000001342","3008","340010010030","07002","C","F",,"INNERTRANS","OPERATOR_DAEMON",,"2016-09-20 18:27:27","2016-09-20 18:27:27"
"2016092000001343","3008","340010010030","01003","C","F",,"INNERTRANS","OPERATOR_DAEMON",,"2016-09-20 18:27:27","2016-09-20 18:27:27"
"2016092400101392","3008","060080010001","07002","D","F",,"INNERTRANS","OPERATOR_DAEMON",,"2016-09-24 17:37:06","2016-09-24 17:37:06"
"2016092600101992","Z99FINANCIAL","980010000000","90016","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600101993","Z99FINANCIAL","980010000000","90011","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600101994","Z99FINANCIAL","990020010000","90012","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600101995","Z99FINANCIAL","990020010000","90013","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600101996","Z99FINANCIAL","990010010000","90013","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600101997","Z99FINANCIAL","990010010000","90011","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600101998","Z99FINANCIAL","970020000000","90016","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600101999","Z99FINANCIAL","970020000000","90011","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102000","Z99FINANCIAL","970010000000","90012","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102001","Z99FINANCIAL","970010000000","90014","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102002","Z99FINANCIAL","960010100000","90002","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102003","Z99FINANCIAL","960010100000","90002","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102004","Z99FINANCIAL","960010090000","90015","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102005","Z99FINANCIAL","960010090000","90011","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102006","Z99FINANCIAL","960010080000","90002","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102007","Z99FINANCIAL","960010080000","90002","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102008","Z99FINANCIAL","960010070000","90017","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102009","Z99FINANCIAL","960010070000","90011","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102010","Z99FINANCIAL","960010060000","90016","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102011","Z99FINANCIAL","960010060000","90006","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102012","Z99FINANCIAL","960010050000","90012","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102013","Z99FINANCIAL","960010050000","90013","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102014","Z99FINANCIAL","960010050000","90015","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102015","Z99FINANCIAL","960010040000","90012","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102016","Z99FINANCIAL","960010040000","90014","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102017","Z99FINANCIAL","960010020000","90002","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102018","Z99FINANCIAL","960010020000","90002","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102019","Z99FINANCIAL","960010010000","90013","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102020","Z99FINANCIAL","960010010000","90011","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102021","Z99FINANCIAL","950020030000","90012","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102022","Z99FINANCIAL","950020030000","90001","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102023","Z99FINANCIAL","950020020000","90002","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102024","Z99FINANCIAL","950020020000","90002","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102025","Z99FINANCIAL","950020010000","90000","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102026","Z99FINANCIAL","950020010000","90011","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102027","Z99FINANCIAL","950010030000","90012","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102028","Z99FINANCIAL","950010030000","90001","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102029","Z99FINANCIAL","950010020000","90002","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102030","Z99FINANCIAL","950010020000","90002","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102031","Z99FINANCIAL","950010010000","90000","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102032","Z99FINANCIAL","950010010000","90011","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102033","Z99FINANCIAL","940050010000","90010","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102034","Z99FINANCIAL","940040010000","90010","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102035","Z99FINANCIAL","940010010000","90010","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102036","Z99FINANCIAL","940010020000","90010","C","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102037","Z99FINANCIAL","920010020030","90002","D","T","SETTLEMENT_WAY^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102038","Z99FINANCIAL","900010040029","90008","C","T","SETTLEMENT_WAY^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102039","Z99FINANCIAL","920010010027","90002","D","T","SETTLEMENT_WAY^TAX^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102040","Z99FINANCIAL","920010010028","90002","C","T","SETTLEMENT_WAY^TAX^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102041","Z99FINANCIAL","920010010025","90002","D","T","SETTLEMENT_WAY^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102042","Z99FINANCIAL","920010010026","90002","C","T","SETTLEMENT_WAY^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102043","Z99FINANCIAL","900010030023","90004","D","T","SETTLEMENT_WAY^TAX^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102044","Z99FINANCIAL","900010030024","90006","C","T","SETTLEMENT_WAY^TAX^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102045","Z99FINANCIAL","900010030021","90004","D","T","SETTLEMENT_WAY^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102046","Z99FINANCIAL","900010030022","90005","C","T","SETTLEMENT_WAY^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102047","Z99FINANCIAL","920010020020","90002","D","T","SETTLEMENT_WAY^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102048","Z99FINANCIAL","900010040019","90008","C","T","SETTLEMENT_WAY^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102049","Z99FINANCIAL","920010010017","90002","D","T","SETTLEMENT_WAY^TAX^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102050","Z99FINANCIAL","920010010018","90002","C","T","SETTLEMENT_WAY^TAX^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102051","Z99FINANCIAL","920010010015","90002","D","T","SETTLEMENT_WAY^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102052","Z99FINANCIAL","920010010016","90002","C","T","SETTLEMENT_WAY^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102053","Z99FINANCIAL","900010030013","90004","D","T","SETTLEMENT_WAY^TAX^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102054","Z99FINANCIAL","900010030014","90006","C","T","SETTLEMENT_WAY^TAX^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102055","Z99FINANCIAL","900010030011","90004","D","T","SETTLEMENT_WAY^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102056","Z99FINANCIAL","900010030012","90005","C","T","SETTLEMENT_WAY^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102057","Z99FINANCIAL","920010020010","90002","D","T","SETTLEMENT_WAY^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102058","Z99FINANCIAL","900010040009","90008","C","T","SETTLEMENT_WAY^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102059","Z99FINANCIAL","920010010007","90002","D","T","SETTLEMENT_WAY^TAX^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102060","Z99FINANCIAL","920010010008","90002","C","T","SETTLEMENT_WAY^TAX^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102061","Z99FINANCIAL","920010010005","90002","D","T","SETTLEMENT_WAY^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102062","Z99FINANCIAL","920010010006","90002","C","T","SETTLEMENT_WAY^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102063","Z99FINANCIAL","900010030003","90004","D","T","SETTLEMENT_WAY^TAX^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102064","Z99FINANCIAL","900010030004","90006","C","T","SETTLEMENT_WAY^TAX^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102065","Z99FINANCIAL","900010030001","90004","D","T","SETTLEMENT_WAY^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102066","Z99FINANCIAL","900010030002","90005","C","T","SETTLEMENT_WAY^PARTNER_CATEGORY","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016092600102067","Z99FINANCIAL","900030010000","90000","D","T","PAY_CHANNEL","INNERTRANS","非无",,"2016-09-26 14:34:28","2016-09-26 14:34:28"
"2016101100102734","3008","340010010063","07003","D","F",,"INNERTRANS","三秀",,"2016-10-11 10:07:28","2016-10-11 10:07:28"
"2016101100102735","3008","340010010062","07001","C","F",,"INNERTRANS","三秀",,"2016-10-11 10:07:28","2016-10-11 10:07:28"
"21-12092003-0001","B15FINANCIAL","900010020000","90003","D","F",,"INNERTRANS","system","财务-收费账单核销-借-存款支付宝","2016-07-19 14:48:19","2016-07-19 14:48:19"
"21-12092003-0002","B15FINANCIAL","900010020000","90003","C","F",,"INNERTRANS","system","财务-收费账单核销-贷-应收","2016-07-19 14:48:19","2016-07-19 14:48:19"
"21-12092007-0001","B15FINANCIAL","900010010000","90001","D","F",,"INNERTRANS","system","财务-收费账单生成-借-应收","2016-07-19 14:48:19","2016-07-19 14:48:19"
"21-12092007-0002","B15FINANCIAL","900010010000","90002","C","F",,"INNERTRANS","system","财务-收费账单生成-贷-收入","2016-07-19 14:48:19","2016-07-19 14:48:19"
"3008-060060010006-01003-C","3008","060060010006","01003","C","F",,"INNERTRANS","SYSTEM","贷-蚂蚁达客来账业务过渡户","2016-07-05 01:08:20","2016-07-05 01:08:20"
"3008-060060010006-07002-C","3008","060060010006","07002","C","F",,"INNERTRANS","SYSTEM","贷-蚂蚁达客来账业务过渡户","2016-07-05 01:08:20","2016-07-05 01:08:20"
"3008-060060010006-07004-D","3008","060060010006","07004","D","F",,"INNERTRANS","SYSTEM","借-蚂蚁达客来账业务过渡户","2016-07-05 01:08:20","2016-07-05 01:08:20"
"3008-060060010007-01003-C","3008","060060010007","01003","C","F",,"INNERTRANS","SYSTEM","贷-企业认证来账业务结算资金","2016-07-16 00:20:46","2016-07-16 00:20:46"
"3008-060060010007-07002-C","3008","060060010007","07002","C","F",,"INNERTRANS","SYSTEM","贷-企业认证来账业务结算资金","2016-07-16 00:20:46","2016-07-16 00:20:46"
"3008-060060010007-07004-D","3008","060060010007","07004","D","F",,"INNERTRANS","SYSTEM","借-企业认证来账业务结算资金","2016-07-16 00:20:46","2016-07-16 00:20:46"
"3008-060080050000-07001-C","3008","060080050000","07001","C","F",,"INNERTRANS","SYSTEM","贷-待认领客户资金暂存户","2016-06-20 01:10:03","2016-06-20 01:10:03"
"3008-060080060000-07004-C","3008","060080060000","07004","C","F",,"INNERTRANS","SYSTEM","贷-待认领客户资金暂存户","2016-07-04 02:41:51","2016-07-04 02:41:51"
"3008-060100040000-07001-D","3008","060100040000","07001","D","F",,"INNERTRANS","SYSTEM","借-诚E赊还款业务过渡户","2016-06-13 23:52:53","2016-06-13 23:52:53"
"3008-060100040000-07002-C","3008","060100040000","07002","C","F",,"INNERTRANS","SYSTEM","贷-诚E赊还款业务过渡户","2016-06-13 23:52:53","2016-06-13 23:52:53"
"3008-060100040000-07004-D","3008","060100040000","07004","D","F",,"INNERTRANS","SYSTEM","借-诚E赊还款业务过渡户","2016-06-13 23:52:53","2016-06-13 23:52:53"
"3008-170000000000-01003-C","3008","170000000000","01003","C","F",,"INNERTRANS","SYSTEM","C-银行卡支付渠道过渡户—人民币","2016-07-13 00:24:20","2016-07-13 00:24:20"
"3008-180000000000-07001-D","3008","180000000000","07001","D","F",,"INNERTRANS","SYSTEM","D-银行卡支付渠道过渡户—人民币","2016-07-13 00:24:20","2016-07-13 00:24:20"
"3008-190000000000-07007-C","3008","190000000000","07007","C","F",,"INNERTRANS","SYSTEM","C-银行卡支付渠道过渡户—人民币","2016-07-13 00:24:20","2016-07-13 00:24:20"
"3008-200000000000-07004-D","3008","200000000000","07004","D","F",,"INNERTRANS","SYSTEM","D-银行卡支付渠道过渡户—人民币","2016-07-13 00:24:20","2016-07-13 00:24:20"
"3008-210000000000-07002-C","3008","210000000000","07002","C","T","accountType","INNERTRANS","SYSTEM","C-L0/hangAccount","2016-07-13 00:24:20","2016-07-13 00:24:20"
"3008-210000000000-07002-D","3008","210000000000","07002","D","F",,"INNERTRANS","SYSTEM","D-银行卡支付渠道过渡户—人民币","2016-07-13 00:24:20","2016-07-13 00:24:20"
"3008-250000000000-07003-D","3008","250000000000","07003","D","T","accountType","INNERTRANS","SYSTEM","D-L0/hangAccount","2016-07-13 00:24:20","2016-07-13 00:24:20"
"3008-260000000000-07004-D","3008","260000000000","07004","D","T","accountType","INNERTRANS","SYSTEM","D-L0/hangAccount","2016-07-13 00:24:20","2016-07-13 00:24:20"
"3008-310000000000-01009-D","3008","310000000000","01009","D","F",,"INNERTRANS","SYSTEM","借-企业认证来账业务结算资金","2016-07-16 00:20:46","2016-07-16 00:20:46"
"3008-340010010016-07002-C","3008","340010010016","07002","C","T","currency","INNERTRANS","SYSTEN","全球资金结算-清算转接-退款","2016-09-18 01:53:01","2016-09-18 01:53:01"
"3008-340010010016-07003-D","3008","340010010016","07003","D","T","currency","INNERTRANS","SYSTEN","全球资金结算-清算转接-支付","2016-09-18 01:53:01","2016-09-18 01:53:01"
"3008-340010010025-07005-C","3008","340010010025","07005","C","T","currency","INNERTRANS","SYSTEN","跨境结算产品-购汇","2016-09-18 01:53:00","2016-09-18 01:53:00"
"3008-340010010026-07005-D","3008","340010010026","07005","D","T","currency","INNERTRANS","SYSTEN","跨境结算产品-结汇","2016-09-18 01:53:01","2016-09-18 01:53:01"
"ALIPAYHK-340010010001-01015-D","ALIPAYHK","340010010001","01015","D","T","currency","INNERTRANS","FLASH-FX","ALIPAYHK-SWAP交易达成-近端买入-借应付自营外汇掉期","2016-09-18 01:48:44","2016-09-18 01:48:44"
"ALIPAYHK-340010010001-01016-D","ALIPAYHK","340010010001","01016","D","T","currency","INNERTRANS","FLASH-FX","ALIPAYHK-SWAP交易达成-近端卖出-借应收自营外汇掉期","2016-09-18 01:48:44","2016-09-18 01:48:44"
"ALIPAYHK-340010010002-01015-D","ALIPAYHK","340010010002","01015","D","T","currency","INNERTRANS","FLASH-FX","ALIPAYHK-SWAP交易达成-远端买入-借应收自营外汇掉期","2016-09-18 01:48:44","2016-09-18 01:48:44"
"ALIPAYHK-340010010002-01016-D","ALIPAYHK","340010010002","01016","D","T","currency","INNERTRANS","FLASH-FX","ALIPAYHK-SWAP交易达成-远端卖出-借应付自营外汇掉期","2016-09-18 01:48:44","2016-09-18 01:48:44"
"ALIPAYHK-340010010003-01015-C","ALIPAYHK","340010010003","01015","C","T","currency","INNERTRANS","FLASH-FX","ALIPAYHK-SWAP近端交割-买入-贷应收自营外汇掉期","2016-09-18 01:48:44","2016-09-18 01:48:44"
"ALIPAYHK-340010010003-01016-C","ALIPAYHK","340010010003","01016","C","T","currency","INNERTRANS","FLASH-FX","ALIPAYHK-SWAP近端交割-卖出-贷应付自营外汇掉期","2016-09-18 01:48:44","2016-09-18 01:48:44"
"ALIPAYHK-340010010004-01015-C","ALIPAYHK","340010010004","01015","C","T","currency","INNERTRANS","FLASH-FX","ALIPAYHK-SWAP近端交割-买入-贷自营外汇掉期","2016-09-18 01:48:44","2016-09-18 01:48:44"
"ALIPAYHK-340010010004-01016-D","ALIPAYHK","340010010004","01016","D","T","currency","INNERTRANS","FLASH-FX","ALIPAYHK-SWAP近端交割-卖出-借自营外汇掉期","2016-09-18 01:48:44","2016-09-18 01:48:44"
"ALIPAYHK-340010010005-01015-C","ALIPAYHK","340010010005","01015","C","T","currency","INNERTRANS","FLASH-FX","ALIPAYHK-SWAP远端交割-买入-贷应收自营外汇掉期","2016-09-18 01:48:44","2016-09-18 01:48:44"
"ALIPAYHK-340010010005-01016-C","ALIPAYHK","340010010005","01016","C","T","currency","INNERTRANS","FLASH-FX","ALIPAYHK-SWAP远端交割-卖出-贷应付自营外汇掉期","2016-09-18 01:48:44","2016-09-18 01:48:44"
"ALIPAYHK-340010010006-01015-C","ALIPAYHK","340010010006","01015","C","T","currency","INNERTRANS","FLASH-FX","ALIPAYHK-SWAP远端交割-买入-贷自营外汇掉期","2016-09-18 01:48:44","2016-09-18 01:48:44"
"ALIPAYHK-340010010006-01016-D","ALIPAYHK","340010010006","01016","D","T","currency","INNERTRANS","FLASH-FX","ALIPAYHK-SWAP远端交割-卖出-借自营外汇掉期","2016-09-18 01:48:44","2016-09-18 01:48:44"
"B15-340010010010-12001-C","B15","340010010010","12001","C","T","currency","INNERTRANS","FLASH-FX","B15-代客即期兑换-代客兑换-兑入-代客兑换增加","2016-09-18 01:48:44","2016-09-18 01:48:44"
"B15-340010010010-12001-D","B15","340010010010","12001","D","T","currency^bizPdCode^bizEventCode^pdCode^pdEventCode","INNERTRANS","FLASH-FX","B15-代客即期兑换-代客兑换-兑入-业务过渡户扣减","2016-09-18 01:48:44","2016-09-18 01:48:44"
"B15-340010010010-12002-C","B15","340010010010","12002","C","T","currency^bizPdCode^bizEventCode^pdCode^pdEventCode","INNERTRANS","FLASH-FX","B15-代客即期兑换-代客兑换-兑出-业务过渡户增加","2016-09-18 01:48:44","2016-09-18 01:48:44"
"B15-340010010010-12002-D","B15","340010010010","12002","D","T","currency","INNERTRANS","FLASH-FX","B15-代客即期兑换-代客兑换-兑出-代客兑换减少","2016-09-18 01:48:44","2016-09-18 01:48:44"
"B15-340010010011-01015-C","B15","340010010011","01015","C","T","currency","INNERTRANS","FLASH-FX","B15-代客平盘-代客平盘付汇-买入-贷代客平盘","2016-09-18 01:48:44","2016-09-18 01:48:44"
"B15-340010010011-01015-D","B15","340010010011","01015","D","T","currency^bizPdCode^bizEventCode^pdCode^pdEventCode","INNERTRANS","FLASH-FX","B15-代客平盘-代客平盘付汇-买入-借业务过渡户","2016-09-18 01:48:44","2016-09-18 01:48:44"
"B15-340010010011-01016-D","B15","340010010011","01016","D","T","currency","INNERTRANS","FLASH-FX","B15-代客平盘-代客平盘付汇-卖出-借代客平盘","2016-09-18 01:48:44","2016-09-18 01:48:44"
"B15-340010010012-01015-C","B15","340010010012","01015","C","T","currency","INNERTRANS","FLASH-FX","B15-代客平盘-代客平盘结转-买入-贷代客兑换","2016-09-18 01:48:44","2016-09-18 01:48:44"
"B15-340010010012-01015-D","B15","340010010012","01015","D","T","currency","INNERTRANS","FLASH-FX","B15-代客平盘-代客平盘结转-买入-借代客平盘","2016-09-18 01:48:44","2016-09-18 01:48:44"
"B15-340010010012-01016-C","B15","340010010012","01016","C","T","currency","INNERTRANS","FLASH-FX","B15-代客平盘-代客平盘结转-卖出-贷代客平盘","2016-09-18 01:48:44","2016-09-18 01:48:44"
"B15-340010010012-01016-D","B15","340010010012","01016","D","T","currency","INNERTRANS","FLASH-FX","B15-代客平盘-代客平盘结转-卖出-借代客兑换","2016-09-18 01:48:44","2016-09-18 01:48:44"
"B15-340010010017-07002-C","B15","340010010017","07002","C","T","currency","INNERTRANS","SYSTEN","高级即时到账-代客兑换-支付","2016-09-18 01:53:01","2016-09-18 01:53:01"
